,Unnamed: 0,location,pop_size,pop_infected,start_day,end_day,pop_type,cum_infections,cum_deaths,rand_seed,avg_age,beta,avg_contacts_h,avg_contacts_s,avg_contacts_w,avg_contacts_c,total_contacts_h,total_contacts_s,total_contacts_w,total_contacts_c,total_contacts,agents_in_h,agents_in_s,agents_in_c,agents_in_w,avg_rel_sus
1487,1487,iraq,1000000,1000,2020-01-01,2020-12-31,hybrid,970284.0,1474.0,774087,24.929,0.03335,6.706,20.012,16.006,20.004,3348738,3574267,3598653,10002137,20523795,3348738,3574267,10002137,3598653,0.77129763
756,756,comoros,1000000,1000,2020-01-01,2020-12-31,hybrid,945399.0,1373.0,635148,24.453,0.03255,4.435,19.989,16.002,19.998,2189400,3641372,3498129,9999015,19327916,2189400,3641372,9999015,3498129,0.76271904
2574,2574,indonesia,1000000,1000,2020-01-01,2020-12-31,hybrid,862146.0,2449.0,98348,31.786,0.01832,3.031,19.99,16.005,19.997,1429136,2707909,4444047,9998375,18579467,1429136,2707909,9998375,4444047,0.8608846
1057,1057,azerbaijan,1000000,1000,2020-01-01,2020-12-31,hybrid,949192.0,3169.0,16500,33.673,0.0285,3.65,19.996,16.003,19.993,1772830,2289499,4754825,9996617,18813771,1772830,2289499,9996617,4754825,0.8834944
2441,2441,samoa,1000000,1000,2020-01-01,2020-12-31,hybrid,855582.0,2009.0,771103,26.927,0.01545,5.764,19.985,16.008,19.998,2872938,3459639,3552264,9998970,19883811,2872938,3459639,9998970,3552264,0.785934
4393,4393,cuba,1000000,1000,2020-01-01,2020-12-31,hybrid,926468.0,7254.0,526523,41.244,0.02417,2.422,20.014,15.986,19.996,1067952,1774352,4782991,9998088,17623383,1067952,1774352,9998088,4782991,0.96990585
1684,1684,bangladesh,1000000,1000,2020-01-01,2020-12-31,hybrid,957712.0,2626.0,578497,30.197,0.03324,3.587,20.01,15.994,19.997,1737798,2925688,4353936,9998534,19015956,1737798,2925688,9998534,4353936,0.8501243
2578,2578,indonesia,1000000,1000,2020-01-01,2020-12-31,hybrid,762687.0,2149.0,874911,31.761,0.01338,3.034,19.996,16.003,20.002,1430556,2718139,4431245,10000923,18580863,1430556,2718139,10000923,4431245,0.86044735
373,373,serbia,1000000,1000,2020-01-01,2020-12-31,hybrid,754503.0,6193.0,626231,41.908,0.01315,2.22,20.006,15.998,19.997,940924,1789664,4595750,9998392,17324730,940924,1789664,9998392,4595750,0.98658663
1258,1258,portugal,1000000,1000,2020-01-01,2020-12-31,hybrid,953032.0,11568.0,357842,45.46,0.03128,2.046,19.99,15.998,20.0,827434,1530709,4531903,9999956,16890002,827434,1530709,9999956,4531903,1.022014
2648,2648,chad,1000000,1000,2020-01-01,2020-12-31,hybrid,896611.0,993.0,209262,21.238,0.02403,4.822,19.991,16.016,19.999,2390954,4134183,2891004,9999356,19415497,2390954,4134183,9999356,2891004,0.7121564
